,url,paragraph_index,paragraph_text
2289,https://www.familysearch.org/privacy,12.0,Your location-based information may be collected by some mobile applications for the purpose of helping you find the nearest temple or meetinghouse location or for a similar reason. You can edit the settings on your device to opt out of location-based services.
2290,https://www.familysearch.org/privacy,13.0,"When you visit any of our resources, our servers (using log files or filtering systems) may collect information that your web browser sends any time you visit a website. This information may include but is not limited to your Internet Protocol address (IP address), browser type, operating system, language preference, any referring web page you were visiting before you came to our site, the date and time of each visitor request, information you search for on our resources, and other information collected by cookies or similar technologies.  Please refer to the Cookie Preferences tool (“Cookies Tool”) posted on each of our mobile applications and websites to learn more about cookies, including the types of cookies and to specify which cookies we use. If you do not accept cookies, however, you may not be able to use some sections or functions of our sites or applications, as outlined in the Cookies Tool."
2291,https://www.familysearch.org/privacy,14.0,"
3. For what purposes do we process personal data?
"
2292,https://www.familysearch.org/privacy,15.0,"We process personal data for ecclesiastical, genealogy, humanitarian, social welfare, missionary, teaching, and other operational and administrative purposes."
2293,https://www.familysearch.org/privacy,16.0,"We use personal data to provide ecclesiastical and other related services to fulfill the mission of the Church. We may use and analyze personal data (including data about how you use our tools and services) to (a) contact you or others, (b) create and maintain membership records, (c) fulfill requests you make, (d) seek your voluntary feedback, (e) customize or personalize features or content on our tools or services, (f) evaluate eligibility to participate in temple and other ordinances, missionary service, volunteer or leadership positions, or (g) administer Church religious education, welfare, or other Church programs. In this context, the legal basis for our processing of your personal data is either the necessity to perform contractual and other obligations that we have towards you or carrying out of our legitimate activities as a church."
2294,https://www.familysearch.org/privacy,17.0,We may also use your data to comply with applicable laws and exercise legal rights as the basis for our data processing.
2295,https://www.familysearch.org/privacy,18.0,"We may also use your personal data for internal purposes, including auditing, data analysis, system troubleshooting, and research. In these cases, we base our processing on legitimate interests in performing the activities of the Church."
2296,https://www.familysearch.org/privacy,19.0,"
4. With whom do we share personal data?
"
2297,https://www.familysearch.org/privacy,20.0,We share your personal data with other parties in the following circumstances:
2298,https://www.familysearch.org/privacy,21.0,"a. Third-party providers. We may provide personal data to third parties for their processing in performing functions on our behalf as data processors (for example, payment processing, maintenance, security, data analysis, hosting, measurement services, data-driven social media messaging, surveys, and so on). In such instances, in accordance with this Notice and applicable laws, the providers will be contractually required to protect personal data from additional processing (including for marketing purposes) and from transfer."
2299,https://www.familysearch.org/privacy,22.0,"b. Church entities. We may transfer personal data to any Church entity to accomplish Church purposes. Your general membership information (if you are a member of the Church) and any optional information you may choose to provide (for example, email address and photo or video that you provide or that we capture with your permission) may be shared with Church members in your ward or branch and stake or district, or with other participants in a program in which you participate, as necessary for the Church purposes listed above. Some of your information may also be viewable on a limited and restricted basis on our internet resources, including ChurchofJesusChrist.org. You may opt out of sharing information or limit the optional information you share by modifying your profile preferences on individual resources or by contacting us using the information provided below."
2300,https://www.familysearch.org/privacy,23.0,"c. Legal requirements. We may access and disclose your personal data, posts, journal entries, online chats, personal notes, content, or other submissions to any resource if we have a good-faith belief that doing so is required by a subpoena, by a judicial or administrative order, or is otherwise required by law. Additionally, we may disclose your personal information and other information: as required by law or to exercise or defend legal rights; to take precautions against liability; to protect the rights, property, or safety of the resource of any individual or of the general public; to maintain and protect the security and integrity of our services or infrastructure; to protect ourselves and our services from fraudulent, abusive, or unlawful uses; to investigate and defend ourselves against third-party claims or allegations; or to assist government law enforcement agencies."
2301,https://www.familysearch.org/privacy,24.0,"
5. Where do we store personal data?
"
2302,https://www.familysearch.org/privacy,25.0,"We may store your personal data in data centers in the United States, in cloud storage solutions, or on the premises of Church entities. To ensure the adequacy of protection of data that we transfer to other jurisdictions, we have concluded data transfer and processing agreements between the respective Church entities and their service providers, which agreements include Standard Contractual Clauses approved by the European Commission in compliance with EU law (which you may be entitled to review if you contact us as suggested at the end of this Notice)."
2303,https://www.familysearch.org/privacy,26.0,"
6. How do we secure personal data?
"
2304,https://www.familysearch.org/privacy,27.0,"We use technical and organizational measures to protect the personal data we receive against loss, misuse, and unauthorized alteration and to protect its confidentiality. We regularly review our security procedures and consider appropriate new security technology and methods. We also use current encryption technology to encrypt the transmission of data on our log-in pages. However, because we cannot guarantee the complete security of these encryption technologies, please use caution when submitting personal data online."
2305,https://www.familysearch.org/privacy,28.0,"
7. How long do we retain personal data?
"
2306,https://www.familysearch.org/privacy,29.0,"We retain collected personal data, including information collected via mobile applications and other submissions, for a reasonable period of time to fulfill the processing purposes mentioned above. We then archive it for time periods required or necessitated by law or legal considerations. When archiving is no longer required, we delete personal data from our records, with the exception of limited historical profile information, general genealogy records, and personal information retained as part of a permanent genealogical, membership, or Church historical record."
2307,https://www.familysearch.org/privacy,30.0,"
8. How can you access and correct your personal data?
"
2308,https://www.familysearch.org/privacy,31.0,"We endeavor to maintain the accuracy of personal data and rely on you to ensure your personal data is complete and accurate. You may request access to your personal data and verify, correct, or rectify (including update) it, and block your personal data through your website-specific registration, through your profile, or through your Church Account, as applicable."
2309,https://www.familysearch.org/privacy,32.0,"If you are a Church member, some of your personal data may be updated only by making changes to your Church membership record. Such changes must be made by contacting the clerk in your Church unit and requesting the change."
2310,https://www.familysearch.org/privacy,33.0,"You may contact us to exercise additional statutory rights such as data portability, objection in accordance with applicable laws, restriction of processing, and erasure of your personal data. You also have the right to lodge a complaint with a supervisory authority."
2311,https://www.familysearch.org/privacy,34.0,"If you experience problems with modifying or updating your personal data, you can contact us as suggested at the end of this Notice."
2312,https://www.familysearch.org/privacy,35.0,"
9. Effective date and amendments.
"
2313,https://www.familysearch.org/privacy,36.0,"This Notice is effective April 6, 2021 and may be amended from time to time."
2314,https://www.familysearch.org/privacy,37.0,"
10. Contact us.
"
2315,https://www.familysearch.org/privacy,38.0,"Inquiries concerning this Notice or the security of personal data that we process may be sent through email, fax, or mail:"
2316,https://www.familysearch.org/privacy,39.0,"Email:             
    DataPrivacyOfficer@ChurchofJesusChrist.org

Fax:                 +1-801-240-1187
    
Address:         Data Privacy Office
    
                        50 East North Temple Street
    
                        Salt Lake City, UT 84150-0005
    
                        USA   
  "
2317,https://www.familysearch.org/privacy,40.0,"
FamilySearch Terms of Use (Updated 2021-09-27)  | Privacy Notice (Updated 2021-04-06)
"
2318,https://www.familysearch.org/privacy,41.0," © 2021 by Intellectual Reserve, Inc. All rights reserved.
          
          


          A service provided by The Church of Jesus Christ of Latter-day Saints
"
2319,https://www.familysearch.org/privacy,42.0,Community Discussion
2320,https://www.familysearch.org/privacy,43.0,Join the community of family history enthusiasts and FamilySearch employees to ask questions and discuss potential product enhancements.
2321,https://www.familysearch.org/privacy,44.0,Sending...
2322,https://www.familysearch.org/privacy,45.0,Feedback was sent.
2323,https://www.familysearch.org/privacy,46.0,Can't send feedback. Retry in 5 seconds.
2324,https://www.familysearch.org/legal/familysearch-content-submission-agreement,0.0,Attention: This site does not support the current version of your web browser. To get the best possible experience using our website we recommend that you upgrade to a newer version or install another browser
2325,https://www.familysearch.org/legal/familysearch-content-submission-agreement,1.0,"FamilySearch International (“FamilySearch,” “we”, “us”, or a similar term) is a nonprofit organization affiliated with The Church of Jesus Christ of Latter-day Saints. The liability and obligations of FamilySearch in connection with the publishing and other use of any information or materials contributed by you to FamilySearch.org (this “Site”) is strictly limited by this Site’s 
    Terms of Use (the “Terms of Use”) and by this FamilySearch Content Submission Agreement (this “Agreement”). This Agreement restates and/or supplements the Terms of Use; it does not replace the Terms of Use. Both the Terms of Use and this Agreement are incorporated into each other as if explicitly recited, each in the other. By submitting, contributing, or posting any information or materials to any portion of this Site, you agree to the Terms of Use and all terms and conditions of this Agreement.
  "
2326,https://www.familysearch.org/legal/familysearch-content-submission-agreement,2.0,"
1. You are Responsible for Your Contributed Data. The decision to upload information, content, genealogical data, images, writings, documents, recordings, discussions, comments, or other materials (collectively and individually, “Contributed Content”) to this Site is your responsibility. All Contributed Content that you upload to this Site may be displayed and be available for others to search, view, hear, and otherwise use in accordance with the Terms of Use and this Agreement. Do not contribute anything which you do not want to be accessed by others.
  "
2327,https://www.familysearch.org/legal/familysearch-content-submission-agreement,3.0,"
2. Right to Submit. By submitting Contributed Content to this Site, you affirm that you have the legal right to contribute such Contributed Content and that its submission and use in accordance with Terms of Use and this Agreement will not violate any third party’s privacy rights, publicity rights, contract rights, copyrights, or other proprietary rights. By affirming your legal right to submit Contributed Content, you accept legal responsibility for our (and our sublicensees’) use of your Contributed Content.
  "
2328,https://www.familysearch.org/legal/familysearch-content-submission-agreement,4.0,"
3. Copyright. We are sensitive to the copyright and other intellectual property rights of others. Be aware that content, including photographs, stories, and personal experiences, even if submitted to a portion of this Site which is relevant to you, remains the property of the creator or submitter. You should not reproduce it without permission of the owner. Photographs of living individuals, except your own minor children, must not be posted without their consent. When creating an audio / voice recording, the personal content recorded should be your own, or if the creation of another (for example a poem or article), be used by permission of the owner.
  "
2329,https://www.familysearch.org/legal/familysearch-content-submission-agreement,5.0,"
4. Licenses and Rights Granted to Us. By submitting Contributed Content to this Site, you grant FamilySearch with an unrestricted, fully paid-up, royalty-free, worldwide, irrevocable, sublicensable, and perpetual license to use any and all Contributed Content that you submit or otherwise provide to this Site, for any and all purposes, in any and all manners, and in any and all forms of media that we, in our sole discretion, deem appropriate for the furtherance of our mission to promote family history and genealogical research. As part of this license, you give us unlimited permission to copy, publicly display, transmit, broadcast, publicly perform, distribute, sublicense, create derivative works from (including, without limitation, by combining all or a portion of your Contributed Content with that of other contributors or by otherwise modifying your Contributed Content), and to otherwise use (and allow others to use) your Contributed Content throughout the world, by any means we deem appropriate (electronic or otherwise, including on the Internet).
  "
2330,https://www.familysearch.org/legal/familysearch-content-submission-agreement,6.0,"
5. Accuracy of Contributed Data. You agree to provide true, accurate, and complete information to us. If any information you provide is, in our sole and absolute discretion, false or misleading, we shall have the right, but not the obligation, to take any remedial or preventative action we deem appropriate in our sole discretion, including restricting access to, deleting, and/or editing any of your Contributed Content.
  "
2331,https://www.familysearch.org/legal/familysearch-content-submission-agreement,7.0,"
6. Sensitivity to Other Users. We ask you to be selective in submitting your Contributed Content. We reserve the right to remove any Contributed Content which we believe, in our sole and absolute discretion, (a) is irrelevant, (b) is potentially harmful or embarrassing to any living person, (c) is offensive, indecent, inappropriate, threatening, or abusive, or (d) otherwise violates this Agreement, the Terms of Use, or the 
    Upload Guidelines and Policies. We may also take any action, including restricting access for violations of this Agreement and notifying law enforcement of any activity which appears, in our sole discretion, to violate applicable law.
  "
2332,https://www.familysearch.org/legal/familysearch-content-submission-agreement,8.0,"
7. Automated Screening. We reserve the right, without obligation, to monitor and edit your Contributed Content. We use automated filtering tools to suppress Contributed Content which appears in our best judgment to pertain to a living person or which violates the Terms of Use or this Agreement. Although we are not obligated to do so, we reserve the right to edit your Contributed Content for any or no reason.
  "
2333,https://www.familysearch.org/legal/familysearch-content-submission-agreement,9.0,"
8. Care of Submissions. We intend to use reasonable efforts to preserve the integrity of your Contributed Content and to avoid errors or omissions in the content of this Site. We provide the opportunity to submit Contributed Content subject to the Terms of Use and this Agreement. Such service and this Site are provided “AS IS”, and we shall be neither responsible nor liable for errors or omissions in any content you may find on this Site, nor for any loss, damage, or corruption of Contributed Content that you submit. You may withdraw any of your Contributed Content from this Site, but we shall not be required to remove links or references to withdrawn Contributed Content. Additionally, you acknowledge and agree that once we have sublicensed your Contributed Content to others, we may not be able, and we will have no obligation, to have such sublicensees stop using such Contributed Content. We are not liable for any special or consequential damages resulting from your submission of Contributed Content or our refusal to accept your Contributed Content. Please see the Terms of Use for further information.
  "
2334,https://www.familysearch.org/legal/familysearch-content-submission-agreement,10.0,"
9. Data Protection Laws. If you are located outside the United States of America, you consent to the processing in the United States of America of any personal data that you submit. You also agree to comply with all applicable laws regarding the transmission of personal information to or from the United States of America and the country in which you reside.
  "
2335,https://www.familysearch.org/legal/familysearch-content-submission-agreement,11.0,"
10. Code of Conduct. Please carefully read the Code of Conduct section of the Terms of Use, which, along with all other sections of the Terms of Use, applies to this Agreement.
  "
2336,https://www.familysearch.org/legal/familysearch-content-submission-agreement,12.0,Updated 2018-09-01
2337,https://www.familysearch.org/legal/familysearch-content-submission-agreement,13.0,
2338,https://www.familysearch.org/legal/familysearch-content-submission-agreement,14.0,"
FamilySearch Terms of Use (Updated 2021-09-27)  | Privacy Notice (Updated 2021-04-06)
"
2339,https://www.familysearch.org/legal/familysearch-content-submission-agreement,15.0," © 2021 by Intellectual Reserve, Inc. All rights reserved.
          
          


          A service provided by The Church of Jesus Christ of Latter-day Saints
"
2340,https://www.familysearch.org/legal/familysearch-content-submission-agreement,16.0,Community Discussion
2341,https://www.familysearch.org/legal/familysearch-content-submission-agreement,17.0,Join the community of family history enthusiasts and FamilySearch employees to ask questions and discuss potential product enhancements.
2342,https://www.familysearch.org/legal/familysearch-content-submission-agreement,18.0,Sending...
2343,https://www.familysearch.org/legal/familysearch-content-submission-agreement,19.0,Feedback was sent.
2344,https://www.familysearch.org/legal/familysearch-content-submission-agreement,20.0,Can't send feedback. Retry in 5 seconds.
2345,https://sabbathprograms.com/privacy.html,0.0," sabbathprograms.com (""Website"") uses a third party technology called Ezoic."
2346,https://sabbathprograms.com/privacy.html,1.0,INFORMATION ABOUT OUR ORGANIZATION AND WEBSITE
